Timestamp,Reading
1129863.9133414319,-12109.638
1129863.9153413002,-13519.406
1129863.9173412784,-14950.633
1129863.919341274,-12280.226
1129863.9213412742,-12329.578
1129863.9233412754,-13948.56
1129863.9253412772,-12490.511
1129863.9273412789,-10638.714
1129863.9293412804,-14349.818
1129863.9313412819,-14014.006
1129863.9333412831,-16239.166
1129863.9335418805,-12222.29
1129863.9341895483,-13386.369
1129863.9351568702,-12154.698
1129863.9363577839,-12933.612
1129863.937732625,-13066.649
1129863.9392390861,-14458.18
1129863.9408465708,-16214.49
1129863.9425325645,-16795.992
1129863.9442802435,-16522.408
1129863.9460768625,-18146.754
1129863.9479126467,-17669.32
1129863.9466686551,-10137.677
1129863.945884544,-1963.377
1129863.9454841316,-16925.812
1129863.9454059475,-19027.59
1129863.9455999935,-2866.745
1129863.9460253024,-10020.732
1129863.9466480762,-3145.6948
1129863.9474402554,-10246.038
1129863.9483784065,-2805.5906
1129863.9494428516,-6538.153
1129863.9506169818,-6904.006
1129863.9518867114,-8030.5337
1129863.9532400395,-9289.026
1129863.9546666995,-3917.0981
1129863.9561578718,-10282.517
1129863.957705953,-11049.628
1129863.9593043637,-11901.498
1129863.9909522173,-13571.978
1129864.0201435636,-9282.589
1129864.0471226731,-16683.34
1129864.0721049842,-19171.357
1129864.0952810424,-49439.55
1129864.1168198304,-74728.49
1129864.1368715935,-76563.12
1129864.1555702449,-75940.84
1129864.1730354214,-73946.36
1129864.1893742452,-72857.38
1129864.2046828398,-68285.82
1129864.2190476372,-62196.137
1129864.2325465085,-58247.926
1129864.2452497457,-57296.277
1129864.257220915,-57017.33
1129864.2685176022,-52634.598
1129864.2791920626,-54434.895
1129864.2892917916,-44453.86
1129864.2977815727,-45389.414
1129864.305842123,-42994.74
1129864.3135050233,-38842.68
1129864.3207991405,-34094.094
1129864.3277508984,-34942.746
1129864.334384515,-39873.72
1129864.3407222151,-37923.22
1129864.3467844196,-31168.342
1129864.3525899143,-26056.05
1129864.3581560003,-26499.152
1129864.3634986293,-23544.432
1129864.3686325247,-19179.94
1129864.373571291,-22270.918
1129864.3783275106,-25640.846
1129864.3829128323,-23875.951
1129864.3873380516,-24530.41
