Timestamp,Reading
105316.74215990715,4617086.0
105316.7441598,2963746.5
105316.74615978214,-3993987.2
105316.74815977855,-4677404.5
105316.75015977854,-2518584.5
105316.75215977957,4134291.5
105316.75415978083,4569649.5
105316.7561597821,4580256.0
105316.75815978329,4570455.0
105316.76015978436,4318339.5
105316.76215978533,-2309504.2
105316.7641597862,-4660307.0
105316.76519120365,-4242585.0
105316.76644733992,2754442.0
105316.76786814003,4596045.5
105316.76941189608,4606927.0
105316.77104897962,4611654.0
105316.77275792309,4606270.0
105316.77452289876,464076.88
105316.77633205541,-4557737.0
105316.7781763959,-4684042.5
105316.78004900485,108943.82
105316.78032371044,4516074.0
105316.78084329386,4614225.5
105316.78156717062,4582283.5
105316.78246259535,4573646.0
105316.78350293574,3017477.8
105316.7846663711,-3980685.8
105316.78593490078,-4654545.5
105316.78729358115,-2622071.8
105316.78872993316,4083261.0
105316.79023347858,4572251.0
105316.79179537388,4577027.5
105316.79340811937,4574795.0
105316.79506532621,4351127.5
105316.7960086718,-2193067.5
105316.79705552809,-4639257.0
105316.79819424832,-4258537.0
105316.79941471883,2629292.2
105316.8007081272,4576935.5
105316.80206676984,4571354.5
105316.80348389181,4582847.0
105316.80495355254,4571553.0
105316.80647051315,591098.8
105316.80803014131,-4505326.0
105316.80962833065,-4662484.0
105316.8112614322,-16098.618
105316.8146174359,4499812.0
105316.8178839768,4604293.0
105316.82106838933,4598052.0
105316.82417728439,4570355.5
105316.82721663255,3107512.0
105316.83019183653,-3925580.2
105316.83310779418,-4651607.0
105316.83596895359,-2725424.8
105316.83877936125,4060606.0
105316.84154270445,4564480.5
105316.84426234846,4580816.0
105316.84650670247,4575525.5
105316.84873816281,4390003.5
105316.85095758962,-2106174.5
105316.85316577338,-4665093.0
105316.85536344163,-4327970.5
105316.85755126475,2551024.2
105316.8597298613,4590043.0
105316.86189980268,4611888.0
105316.8640616174,4607463.0
105316.86621579478,4611913.5
105316.86836278846,690679.56
105316.8701601848,-4536715.0
105316.87196786102,-4685955.5
105316.87378520348,-133937.72
105316.87561164207,4471987.0
105316.87744664654,4568601.5
105316.87928972335,4614039.0
105316.88114041263,4593788.5
105316.88299828561,3196647.0
105316.88486294204,-3882358.0
105316.88673400812,-4677407.5
105316.88861113436,-2817976.0
105316.89007995663,4038992.8
105316.89157165374,4593538.5
105316.89308504891,4595270.0
105316.89461903764,4597288.0
105316.8961725826,4380194.5
105316.89774470875,-1993585.1
105316.89933449912,-4620608.0
105316.90094109061,-4332173.0
105316.90256367045,2462434.2
105316.90420147266,4548174.5
105316.90585377497,4586794.0
105316.90751989589,4600590.5
105316.90953695691,4565851.5
105316.91155414785,831712.25
105316.91357144933,-4512187.0
105316.91558884346,-4678139.5
105316.91760631364,-276991.72
105316.9196238445,4460601.5
105316.92164142182,4611217.5
105316.92365903241,4598002.5
105316.92567666409,4589808.0
105316.92769430557,3258477.2
105316.9297119464,-3841783.8
105316.93172957694,-4685428.5
105316.93374718826,-2919934.2
105316.93614267258,4005383.5
105316.9385258798,4607248.5
105316.94089728412,4607622.0
105316.94325733758,4613124.0
105316.94560647124,4447054.5
105316.94794509631,-1893750.1
105316.95027360525,-4661820.0
105316.95259237278,-4406421.0
105316.95490175679,2336242.8
105316.95720209926,4591244.5
105316.95949372709,4597716.0
105316.96177695287,4574074.0
105316.96405207562,4606628.5
105316.96631938148,973286.75
105316.96857914439,-4495412.5
105316.97083162666,-4676683.5
105316.9730770796,-437377.1
105316.97518215285,4469151.5
105316.97728440801,4567933.0
105316.97938393928,4577012.5
105316.98148083697,4590080.5
105316.98357518783,3353960.8
105316.98566707507,-3766100.5
105316.98775657866,-4679166.0
105316.9898437754,-3030895.0
105316.9919287391,3950179.2
105316.99401154066,4606966.5
105316.9958772319,4611751.5
105316.99774646833,4615402.5
105316.99961913747,4471783.0
105317.00149513109,-1743210.5
105317.00337434503,-4657213.0
105317.00525667911,-4438061.5
105317.00714203683,2215146.2
105317.0090303253,4585853.0
105317.01092145502,4610559.5
105317.0128153398,4574623.5
105317.01471189657,4579689.5
105317.01661104524,1093051.6
105317.0187291528,-4467378.0
105317.0208445477,-4658205.5
105317.02295730734,-583907.25
105317.02506750645,4434206.5
105317.02717521715,4565179.0
105317.02928050916,4579539.5
105317.03138344976,4592596.5
105317.03348410403,3457368.5
105317.03558253484,-3692569.2
105317.03767880292,-4649281.0
105317.03977296705,-3147197.8
105317.04186508406,3860722.2
105317.0439552089,4581769.0
105317.04604339474,4602968.0
105317.04812969307,4589830.5
105317.05021415364,4448790.0
105317.05229682471,-1614741.4
105317.05437775294,-4648312.0
105317.05629279673,-4470161.0
105317.05820966946,2061922.4
105317.06012832362,4580936.0
105317.0620487132,4612305.0
105317.0639707936,4611606.5
105317.06589452166,4608832.0
105317.06781985547,1258599.8
105317.06974675442,-4475186.5
105317.07167517918,-4692603.0
105317.07360509153,-764221.44
105317.07553645446,4454594.5
105317.07762745227,4608706.5
105317.07971668323,4606153.0
105317.08180418974,4569594.5
105317.08389001293,3542132.8
105317.08597419273,-3637483.0
105317.08805676794,-4648106.0
105317.09013777625,-3261043.8
105317.09221725429,3778976.0
105317.09429523762,4572462.5
105317.09637176084,4567890.0
105317.09844685753,4585152.5
105317.10052056039,4469168.5
105317.10250656793,-1470009.4
105317.10449285175,-4611623.0
105317.10647940545,-4484485.0
105317.10846622281,1863711.5
105317.11045329776,4544490.5
105317.11244062439,4572977.5
105317.114428197,4577122.0
105317.11641600999,4585338.0
105317.11840405795,1389546.2
105317.1203923356,-4459072.5
105317.12231388288,-4696725.0
105317.12423683346,-943139.8
105317.12616115698,4438101.0
105317.12808682385,4607784.0
105317.13001380528,4607062.0
105317.13194207319,4609137.0
105317.13387160025,3651309.2
105317.13580235981,-3566151.5
105317.13773432594,-4687768.5
105317.1396674733,-3389965.8
105317.14160177724,3755693.5
105317.1435372137,4567536.0
105317.14557047942,4579165.0
105317.14760321901,4609593.0
105317.1496354429,4500069.5
105317.1516671613,-1322147.8
105317.15369838418,-4610113.5
105317.15572912125,-4506445.0
105317.157759382,1766573.6
105317.15978917568,4541027.0
105317.16181851135,4572379.0
105317.16384739781,4597647.5
105317.1658758437,4572147.0
105317.16790385744,1501266.8
105317.16993144724,-4431465.5
105317.17195862113,-4684763.5
105317.17398538697,-1053476.2
105317.17601175241,4395297.5
105317.17803772497,4593414.0
105317.18006331193,4602943.0
105317.18209259248,4594695.0
105317.18412143909,3691520.0
105317.18614985973,-3469699.2
105317.18817786223,-4675620.5
105317.19020545427,-3467990.0
105317.1922326433,3697154.8
105317.19425943664,4604260.5
105317.19628584146,4609455.5
105317.19831186475,4609919.0
105317.20033751335,4534829.0
105317.20236279395,-1208478.9
105317.2043877131,-4641447.0
105317.20641227721,-4557075.5
105317.20843649255,1667451.0
105317.21046036526,4573013.0
105317.21268254543,4610536.0
105317.21490153267,4575157.5
105317.21711738303,4576931.0
105317.21933015133,1652632.4
105317.22153989127,-4388245.0
105317.22374665538,-4673009.0
105317.22595049514,-1163042.2
105317.2281514609,4394188.0
105317.23034960202,4595834.5
105317.23254496677,4596201.0
105317.23473760248,4593754.0
105317.2369275555,3775594.2
105317.23911487118,-3392807.8
105317.241299594,-4658160.0
105317.2434817675,-3519651.5
105317.24566143437,3622849.0
105317.2478386364,4595994.0
105317.24986698169,4603943.0
105317.25189491532,4577167.0
105317.25392244424,4526062.5
105317.2559495753,-1077235.2
105317.25797631514,-4621800.0
105317.26000267033,-4549165.0
105317.26202864728,1545399.8
105317.26405425229,4539262.0
105317.2660794915,4571232.0
105317.26810437096,4595294.5
105317.2701288966,4608026.5
105317.27215307423,1761273.6
105317.27426660832,-4396617.0
105317.2763786509,-4694549.0
105317.2784892256,-1300245.9
105317.28059835556,4394203.0
105317.2827060635,4610608.0
105317.28481237171,4609982.5
105317.28691730204,4607424.5
105317.28902087598,3852941.8
105317.29112311456,-3336396.5
105317.29322403843,-4678325.0
105317.29532366787,-3597342.2
105317.2974220228,3557759.2
105317.29951912274,4602324.0
105317.30155170227,4590334.5
105317.30358384238,4571334.0
105317.3056155499,4531868.0
105317.30764683153,-965393.56
105317.3096776938,-4608325.0
105317.31170814321,-4559513.0
105317.31373818609,1471855.8
105317.31576782862,4544224.5
105317.31779707693,4604963.5
105317.31982593701,4603683.5
105317.32190923684,4613011.0
105317.32399150931,1838900.0
105317.32607276952,-4383669.5
105317.32815303231,-4695025.5
105317.33023231225,-1342993.9
105317.33231062365,4390673.0
105317.33438798059,4609699.0
105317.33646439688,4615933.5
105317.33853988613,4614322.0
105317.34061446165,3887677.5
105317.34268813657,-3293754.8
105317.34476092379,-4672317.0
105317.34683283597,-3604802.0
105317.34890388558,3569115.8
105317.35097408484,4598420.0
105317.3530434458,4600798.5
105317.35511198026,4577037.5
105317.35717969987,4534261.5
105317.35916301924,-863935.25
105317.36114648181,-4613606.5
105317.36313008584,-4574192.0
105317.36511382966,1398508.1
105317.3670977116,4536064.0
105317.36908173001,4587643.0
105317.37106588327,4568853.5
105317.3730501698,4594131.5
105317.37503458804,1962282.6
105317.37701913643,-4356685.5
105317.37889872422,-4694768.0
105317.38077957861,-1464018.4
105317.38266168309,4375813.5
105317.38454502136,4613234.5
105317.38642957737,4607194.0
105317.38831533535,4611418.0
105317.39020227978,3940797.0
105317.39209039538,-3220551.0
105317.39397966709,-4682570.5
105317.3958700801,-3715564.2
105317.39776161982,3484847.2
105317.39965427194,4563921.5
105317.40154802227,4604329.5
105317.40344285694,4601245.0
105317.40533876223,4531348.5
105317.40723572465,-736507.75
105317.409046218,-4581364.5
105317.4108586463,-4578646.5
105317.41267298524,1256160.0
105317.41448921095,4530529.0
105317.41630729986,4572924.0
105317.41812722877,4575684.5
105317.41994897486,4608036.0
105317.4217725156,2042564.4
105317.42359782886,-4309480.5
105317.42542489279,-4654463.0
105317.42725368589,-1536681.5
105317.42908418697,4336915.5
105317.43098094473,4574404.5
105317.4328787247,4611250.5
105317.43477751447,4596375.0
105317.43667730183,3969664.0
105317.43857807471,-3110724.0
105317.44047982123,-4641682.0
105317.44238252973,-3763164.0
105317.44428618863,3400815.8
105317.44619078662,4575025.5
105317.44809631247,4606143.5
105317.45000275515,4604095.5
105317.45191010379,4579867.5
105317.45377913464,-637759.56
105317.45564942854,-4623771.0
105317.45752097062,-4621054.5
105317.45939374623,1176820.2
105317.46126774092,4556922.0
105317.46314294043,4611370.5
105317.46501933072,4616409.0
105317.46689689792,4615172.0
105317.46877562841,2163308.8
105317.47065550872,-4310198.5
105317.47265426068,-4675359.5
105317.47465303043,-1658251.0
105317.47665181773,4337714.5
105317.47865062238,4595693.5
105317.48064944411,4597846.0
105317.48264828273,4593130.5
105317.48464713802,4036460.8
105317.48664600974,-3022316.2
105317.4886448977,-4651890.5
105317.4906438017,-3804327.2
105317.49267056111,3371893.0
105317.49469708154,4561701.5
105317.49672336558,4574655.5
105317.49874941586,4608410.5
105317.50077523496,4580088.5
105317.50280082542,-524672.25
105317.50482618972,-4616293.0
105317.50685133036,-4628750.5
105317.50887624975,1047617.2
105317.5109009503,4546602.0
105317.51292543442,4602719.0
105317.51494970442,4605497.5
105317.51697376261,4609901.0
105317.51899761129,2281596.5
105317.52102125269,-4279717.5
105317.50559280001,1
105317.5155928,0
105317.52313235945,-4694703.5
105317.52524249167,-1812999.5
105317.52735165984,4293397.0
105317.52945987426,4573237.0
105317.53156714512,4613488.5
105317.53367348248,4595410.5
105317.53577889626,4056669.5
105317.53788339626,-2963049.2
105317.53998699215,-4668227.0
105317.54208969348,-3910351.8
105317.54412601348,3274390.2
105317.54616202002,4587110.5
105317.54819771642,4592935.5
105317.55023310591,4573535.5
105317.5522681917,4561855.0
105317.55430297698,-373014.8
105317.55633746486,-4574200.5
105317.55837165842,-4630178.5
