Timestamp,Reading
1130047.2756385398,-60661.91
1130047.2776385,-54718.137
1130047.2796384937,-54776.074
1130047.2816384924,-54064.75
1130047.2836384925,-52336.336
1130047.2856384928,-53761.125
1130047.2876384933,-39996.027
1130047.2896384941,-44493.555
1130047.2916384945,-40299.652
1130047.293638495,-39792.18
1130047.2956384956,-37071.348
1130047.297638496,-29463.53
1130047.2996384962,-34041.523
1130047.3016384966,-34845.113
1130047.3020688684,-34632.684
1130047.3028208194,-34523.25
1130047.303817934,-25604.367
1130047.3050046875,-22470.475
1130047.3063400232,-15952.706
1130047.3077931071,-17903.209
1130047.309340458,-23295.521
1130047.3109639692,-21250.605
1130047.3126495215,-23211.836
1130047.3143859894,-21135.807
1130047.316164526,-17495.514
1130047.3166417861,-17114.639
1130047.3173148574,-18109.203
1130047.3181544784,-19206.762
1130047.3191364906,-12780.189
1130047.3202408208,-12331.725
1130047.3214506914,-11156.917
1130047.3227520024,-9124.875
1130047.3241328425,-13472.199
1130047.325583101,-16843.2
1130047.3270941565,-18276.572
1130047.3286586264,-17863.512
1130047.3302701632,-14305.83
1130047.3138710503,1
1130047.32387105,0
1130047.896322152,-14093.399
1130048.413115099,-15534.281
1130048.8857940396,-17045.975
1130049.3188672713,-15090.108
1130049.7162974544,-15017.151
1130050.0815779653,-13230.801
1130050.4177971531,-8608.818
1130050.7276926388,-12702.941
1130051.013697367,-14016.151
1130051.2779788112,-14598.728
1130051.5224724638,-16542.793
1130051.748910538,-17122.15
1130051.958846646,-17282.01
1130052.1536770824,-11828.542
1130052.3346566157,-10119.438
1130052.502922474,-12655.735
1130052.6595000282,-13561.249
1130052.8053177025,-17366.768
1130052.9412175566,-15620.112
1130053.0676187058,-11312.484
1130053.1855835214,-17462.254
1130053.295744788,-15057.922
1130053.3986799608,-12874.604
1130053.4949167462,-11365.056
1130053.584938039,-11501.3125
1130053.6691863087,-14044.047
1130053.7480674959,-14828.324
1130053.8219544846,-16674.758
1130053.8911901999,-17271.281
1130053.9560903774,-14151.335
1130054.0164900275,-11763.096
1130054.0731364805,-7917.881
1130054.126276405,-9791.136
1130054.1761378732,-13654.59
1130054.222931968,-14148.116
1130054.2668542357,-15649.08
1130054.3080859964,-14211.416
1130054.34679553,-16677.977
1130054.3831391498,-12461.543
1130054.4172621758,-12860.656
1130054.4492998207,-11685.849
1130054.4950379978,-8808.374
1130054.5382578375,-12513.041
1130054.5791040978,-14649.152
1130054.6177120244,-16845.346
1130054.6542080673,-17471.91
1130054.6887105382,-21253.824
1130054.7213302092,-22578.836
1130054.7521708643,-19396.662
1130054.781329803,-18660.664
1130054.8088983053,-17520.19
1130053.2934906501,1
1130053.2994906497,0
1130054.8347542584,-18619.895
1130054.859193931,-16482.71
1130054.8822925924,-12491.584
1130054.9041210231,-2461.195
1130054.924745821,-18431.068
1130054.944229682,-35634.758
1130054.962631662,-6397.605
1130054.9800074156,-8098.1255
1130054.9964094209,-3395.6765
1130055.0118871839,-11230.945
1130055.026069962,-3304.4814
1130055.0394338071,-10306.12
1130055.0520197963,-2859.2349
1130055.0638667517,-10825.3955
1130055.0750113807,-3882.7659
1130055.0854884058,-10154.844
1130055.0953306856,-8027.315
1130055.1045693296,-12941.122
1130055.1132338012,-11468.053
1130055.1213520165,-12033.463
1130055.1289504364,-14849.782
1130055.1360541517,-10299.683
1130055.1426869622,-13812.304
1130055.3448137378,-17814.16
1130055.5404998723,-47254.086
1130055.729989808,-72053.79
1130055.913516923,-73825.12
1130056.0913041162,-69319.01
1130056.2635643573,-70397.26
1130056.4305012042,-69653.75
1130056.592309289,-70456.266
1130056.7491747742,-65425.516
1130056.901275785,-56220.176
1130057.0487828136,-55285.69
1130057.1918591007,-53369.523
1130057.3306609967,-50751.688
1130057.465338301,-52585.246
1130057.5960345815,-38730.023
1130057.7226780367,-46120.047
1130057.845615787,-42369.246
1130057.96497427,-39926.29
1130058.0808748126,-35628.32
1130058.193433873,-29791.832
1130058.3027632672,-31066.418
1130058.4089703867,-27775.883
1130058.5121584006,-29748.916
1130058.61242645,-26753.426
1130058.7098698313,-26520.61
1130058.80458017,-26472.33
1130058.8964746497,-18489.004
1130058.9858132475,-18754.006
1130059.072677401,-20841.838
1130059.1571454909,-21090.746
1130059.2392929764,-23380.28
1130059.3191925199,-19275.428
1130059.396914109,-23809.434
1130059.47252517,-20410.537
1130059.5460906783,-17044.902
1130059.6176732606,-15214.5625
1130059.6873332947,-14050.483
1130059.8884503404,-16205.907
1130060.0846692123,-14714.599
1130060.2761312078,-12831.6875
1130060.4629727623,-14353.037
1130060.6453256474,-14607.311
1130060.823317156,-17327.07
1130060.9970702804,-14389.515
1130061.1667038836,-11863.947
1130061.3323328597,-12382.149
1130061.49406829,-10648.37
1130061.652017591,-12358.546
1130061.8062846551,-14989.257
1130061.9569699864,-13856.292
1130062.1041708293,-15178.084
1130062.2479812189,-10055.065
1130062.3884923216,-14576.196
1130062.5257923244,-16406.535
1130062.6599666178,-6093.979
1130062.791097899,-9765.387
1130062.9191105803,-17078.162
1130063.0442411643,-4304.409
1130063.1665647684,-7011.2944
1130063.2861541924,-7134.676
1130063.4030800008,-14230.729
1130063.5174106043,-6783.8433
1130063.6292123364,-15794.992
1130063.7385495254,-4660.6064
1130063.8454845673,-9950.995
1130063.9500779922,-3875.2556
1130064.052388529,-17972.945
1130064.1603017207,-3140.3303
1130064.2658929348,-10518.551
1130064.3692194289,-4691.72
1130064.4703367949,-11858.582
1130064.5692990138,-8612.037
1130064.6661585118,-12920.737
1130064.7609662116,-10087.252
1130064.8537715825,-10741.711
1130064.9446226896,-18175.72
1130065.0335662393,-61396.836
1130065.1206476246,-78057.65
1130065.2059109681,-78082.32
1130065.2893991633,-78039.41
1130065.3711539144,-73873.4
1130065.4512157748,-71544.17
1130065.529493944,-64481.38
1130065.6061593497,-65326.81
1130065.6812492579,-68171.02
1130065.7547999262,-66026.33
1130065.8268466336,-66931.84
1130065.8974237128,-58241.49
1130065.9665645785,-49241.066
1130066.0343017562,-45260.668
1130066.1006669104,-46603.918
1130066.1656908703,-45061.113
1130066.229403656,-40019.633
1130066.2915917004,-40901.543
1130066.3525303863,-40487.41
1130066.412247365,-38690.33
1130066.4707695753,-35582.184
1130066.5281232628,-28525.83
1130066.5843340023,-28468.967
1130066.6394267166,-26215.91
1130066.693425696,-28239.37
1130066.7463546176,-20798.922
1130066.7982365624,-30107.26
1130066.8490940332,-19874.096
1130066.8989489712,-17556.668
1130066.9478227722,-23981.094
1130066.9957363026,-24120.568
1130067.1419635254,-23742.914
1130067.2856983622,-23501.516
1130067.4269905363,-22967.219
1130067.5658885916,-23527.264
1130067.7024399252,-23735.404
1130067.836690819,-21797.775
1130067.9686864705,-21686.197
1130068.098471022,-17365.693
1130068.2260875907,-17070.65
1130068.3515782945,-18892.408
1130068.4749030212,-12411.117
1130068.596184465,-17754.078
1130068.7154618867,-15738.13
1130068.8327736517,-17170.43
1130068.9481572555,-16437.65
1130069.0616493463,-13815.522
1130069.173285747,-14478.564
1130069.2831014763,-15697.36
1130069.391130772,-15575.052
1130069.497407109,-15668.393
1130069.6017875485,-16391.516
1130069.7044823247,-13771.534
1130069.805522698,-10404.825
1130069.9049392445,-13308.048
1130070.0027618718,-11223.436
1130070.099019837,-13502.24
1130070.1937417637,-16018.152
1130070.2869556567,-15152.335
1130070.3786889187,-16385.078
1130070.4689683649,-18113.494
1130070.5578202382,-15820.741
1130070.6452702223,-15341.163
1130070.7313434572,-13817.668
1130070.8948078055,-13817.668
1130071.0558586174,-10212.779
1130071.214537724,-8795.5
1130071.370886094,-14012.933
1130071.5249438526,-17286.3
1130071.676750303,-14055.848
1130071.826343946,-10488.51
1130071.9737624985,-10488.51
1130072.1190429125,-10324.359
1130072.2622213936,-10324.359
1130072.4033334192,-13762.951
1130072.5424137535,-13762.951
1130072.6794964666,-13762.951
1130072.8146149497,-13762.951
1130072.9478019308,-8049.8457
1130073.0790894905,-8049.8457
1130073.2082126923,-11469.126
1130073.3355025945,-13563.395
1130073.4609893907,-13300.538
1130073.5847026291,-14595.509
1130073.7066713113,-15367.984
1130073.826923876,-15233.874
1130073.9454882133,-15121.222
1130074.0623916755,-14014.006
1130074.1776610904,-15691.996
1130074.2913227724,-14394.879
1130074.4032877227,-11995.911
1130074.513697511,-10848.999
1130074.6225769576,-9430.646
1130074.7299504145,-16562.104
1130074.8358417752,-13462.544
1130074.9402744854,-14636.278
1130075.0432715523,-13762.951
1130075.1448555537,-13872.385
1130075.2450486491,-13076.306
1130075.3438725863,-14311.194
1130075.4413487127,-15837.908
1130075.537497982,-12934.685
1130075.632340964,-14148.116
