Timestamp,Reading
105756.43494656279,280221.1
105756.43694649999,278693.3
105756.43894648952,281048.3
105756.44094648742,275069.12
105756.44294648741,272025.34
105756.444946488,272816.06
105756.44694648875,274289.12
105756.44894648949,273371.8
105756.45094649018,276609.78
105756.4529464908,279452.9
105756.45494649137,280947.44
105756.45426981252,277076.47
105756.45425816771,272210.97
105756.45472201984,272707.7
105756.45553334871,273723.72
105756.45660340105,274576.66
105756.45786924301,272738.8
105756.45928536114,280910.97
105756.46081826456,279462.56
105756.46244292722,279558.06
105756.46414039008,273320.3
105756.46589611238,272350.44
105756.46769881774,273089.66
105756.46827962386,274749.4
105756.46906071449,271850.47
105756.4700097118,280237.2
105756.4711003097,278542.03
105756.47231097754,281029.0
105756.47362397306,275019.75
105756.47502458336,271992.1
105756.47650053595,272746.3
105756.47804153786,274220.47
105756.47963891219,273372.88
105756.48128530936,276328.7
105756.48297447617,279494.75
105756.48405819165,280740.38
105756.48523384996,277109.75
105756.4864910157,272297.84
105756.48782063334,272521.03
105756.4892148178,273657.2
105756.49066668111,274413.6
105756.49217018772,272601.5
105756.49372003363,280815.47
105756.49531154482,279449.7
105756.49694059145,279511.94
105756.49860351541,273333.2
105756.50029706865,272177.7
105756.50201836048,273071.4
105756.50376481278,274580.97
105756.50553412127,271842.97
105756.50732422234,279870.28
105756.50913326435,278596.75
105756.51095958277,280937.78
105756.51251822739,274977.94
105756.51410899205,271940.6
105756.51572932531,272545.7
105756.51737691107,274059.53
105756.51904964355,273394.34
105756.52074560542,275998.25
105756.52246304831,279444.34
105756.52420037577,280664.22
105756.52595612807,277144.06
105756.52772896874,272046.8
105756.52927133815,272507.06
105756.53084149721,273439.4
105756.53243757821,274499.4
105756.53405786,272341.84
105756.53570075468,280763.97
105756.53736479573,279305.94
105756.53904862722,279411.06
105756.54075099426,273299.94
105756.54247073433,271951.3
105756.54420676937,273087.5
105756.54562004871,274397.5
105756.54706324893,271762.5
105756.54853464008,279511.94
105756.55003260986,278639.7
105756.55155565437,280815.47
105756.5531023696,275003.66
105756.5546714438,271714.22
105756.5562616504,272595.06
105756.55787184167,273947.97
105756.55950094279,273269.9
105756.56114794652,275815.84
105756.56248342607,279454.0
105756.56384818387,280521.5
105756.56524074449,277037.84
105756.56665972022,272172.34
105756.56810380505,272298.94
105756.56957176913,273466.22
105756.5710624535,274266.6
105756.57257476542,272267.8
105756.57410767401,280533.3
105756.57566020607,279356.38
105756.57723144245,279341.34
105756.5792096653,273180.84
105756.58119101098,272112.25
105756.58317530366,272749.53
105756.58516237787,274422.16
105756.58715207767,271585.47
105756.58914425617,279520.5
105756.59113877483,278419.72
105756.59313550305,280853.03
105756.59513431757,274848.1
105756.59713510206,271721.72
105756.59913774667,272438.4
105756.60114214767,273847.1
105756.60314820702,273209.8
105756.60515583209,275490.75
105756.60716493522,279467.94
105756.6091754336,280519.38
105756.61118724878,277003.53
105756.6132003066,272027.5
105756.61490254193,272223.84
105756.6166152938,273396.5
105756.6183381545,274130.34
105756.62007073488,272125.12
105756.62181266329,280405.62
105756.62356358468,279244.78
105756.62532315978,279335.97
105756.62709106422,273229.12
105756.62886698781,271825.78
105756.63065063384,272775.28
105756.6324417184,274266.6
105756.63423996964,271606.94
105756.6362467887,279198.66
105756.63825475199,278479.8
105756.64026380383,280731.8
105756.64227389112,274973.62
105756.64428496327,271508.22
105756.64629697199,272427.7
105756.64830987125,273909.34
105756.65032361713,273060.7
105756.65233816773,275369.53
105756.65435348306,279458.28
105756.65636952492,280491.47
105756.65838625688,276926.28
105756.6601777631,271956.7
105756.6619755376,272263.53
105756.66377937699,273262.38
105756.66558908565,274224.75
105756.66740447523,271940.6
105756.66922536452,280497.9
105756.67105157895,279092.44
105756.67288295046,279420.72
105756.67471931716,273161.53
105756.67656052302,271868.72
105756.6784064177,272712.0
105756.6802568563,274232.28
105756.68233358668,271667.0
105756.68440947759,279172.9
105756.68648454212,278322.1
105756.68855879316,280814.4
105756.69063224332,274880.28
105756.692704905,271636.97
105756.69477679032,272320.38
105756.6968479112,273767.72
105756.6989182793,273169.03
105756.7009879061,275198.94
105756.70305680281,279411.06
105756.70512498048,280342.34
105756.7071924499,277136.56
105756.70925922168,271898.75
105756.71132530626,272276.4
105756.7133907138,273129.34
105756.71545545437,274305.22
105756.71751953778,271844.03
105756.71958297367,280573.0
105756.72143371624,278976.56
105756.72328817056,279448.62
105756.72514623757,273174.4
105756.72700782133,271808.62
105756.7288728289,272710.9
105756.73074117012,274150.72
105756.73261275767,271678.8
105756.73448750684,279094.56
105756.73636533553,278416.5
105756.73824616408,280608.4
105756.74012991528,275005.8
105756.74201651418,271470.66
105756.74393861117,272383.7
105756.74586278667,273658.28
105756.74778898682,273223.75
105756.74971715927,275154.94
105756.7516472533,279420.72
105756.75357921964,280238.28
105756.75551301046,277096.88
105756.75744857933,271949.2
105756.75938588116,272169.12
105756.76132487218,273161.53
105756.76326550983,274186.12
105756.76520775283,271821.5
105756.76715156103,280511.84
105756.76909689543,278887.5
105756.77104371812,279434.7
105756.77289074822,273154.03
105756.77474098396,271762.5
105756.77659435198,272610.06
105756.77845078088,274146.44
105756.7803102012,271703.47
105756.78217254527,278949.75
105756.78403774726,278216.97
105756.78590574306,280748.97
105756.78777647024,274832.0
105756.78964986799,271515.72
105756.7914508317,272130.5
105756.79325561215,273690.47
105756.79506412722,273072.47
105756.7968762969,275113.1
105756.7986920432,279184.7
105756.8005112901,280202.88
105756.80233396345,276968.12
105756.804159991,271918.06
105756.80598930226,271979.22
105756.80782182848,272957.7
105756.80965750263,274231.2
105756.8114962593,271662.72
105756.8133380347,280452.84
105756.81518276657,278643.97
105756.81703039419,279372.47
105756.81888085826,272961.97
105756.82073410095,271707.78
105756.82292109095,272383.7
105756.82510559719,274068.12
105756.82728766356,271454.56
105756.82946733298,279025.9
105756.83164464739,278010.97
105756.83381964789,280560.12
105756.8359923746,274784.8
105756.83816286684,271400.94
105756.84033116307,272110.1
105756.84249730088,273509.16
105756.84466131713,273089.66
105756.84682324785,274824.5
105756.8489831283,279269.47
105756.85105730801,279922.84
105756.8531307369,277052.88
105756.85520342598,271693.8
105756.85727538608,271995.3
105756.85934662778,272879.38
105756.86141716153,274113.2
105756.86348699752,271488.9
105756.86555614576,280429.25
105756.8676246161,278617.16
105756.86969241819,279206.16
105756.87164595016,273091.78
105756.87360043667,271621.94
105756.8755558592,272300.0
105756.87751219966,274005.88
105756.8794694404,271419.16
105756.88142756413,278885.38
105756.88338655392,277985.22
105756.88534639322,280526.88
105756.88730706584,274767.62
105756.88926855594,271297.94
105756.89123084804,272085.44
105756.89305780755,273398.62
105756.89488737928,273106.8
105756.89671951836,274639.97
105756.89855418084,279226.53
105756.90039132365,279817.7
105756.90223090463,276959.53
105756.9040728824,271727.1
105756.90591721649,271878.38
105756.90776386716,272828.94
105756.90961279554,273946.88
105756.91146396348,271450.28
105756.91331733359,280284.4
105756.91522817418,278441.2
105756.91714042978,279251.22
105756.91905407644,272993.1
105756.92096909067,271392.34
105756.92288544944,272223.84
105756.9248031302,273857.84
105756.92672211082,271354.78
105756.92864236959,278416.5
105756.93056388524,278000.25
105756.93248663691,280369.16
105756.93441060415,274643.2
105756.9363357669,271198.16
105756.93826210547,271808.62
105756.94011418895,273257.03
105756.94196833987,272952.3
105756.94382452566,274384.62
105756.94568271437,279074.2
105756.94754287465,279634.25
105756.94940497572,276935.94
105756.95126898735,271493.2
105756.95313487989,271714.22
105756.95500262424,272553.22
105756.9568721918,273781.66
105756.95874355453,271335.47
105756.96061668485,279997.94
105756.96249155574,278298.5
105756.96436814062,279078.47
105756.9662464134,272939.44
105756.96812634847,271181.0
105756.97000792067,272134.78
105756.97189110528,273597.12
105756.9737092192,271279.7
105756.97552967041,278216.97
105756.97735242455,277811.4
105756.97917744788,280209.3
105756.9810047072,274626.03
105756.98283416993,270990.0
105756.98466580406,271768.94
105756.98649957808,273103.6
105756.98833546106,272808.56
105756.9901734226,274079.9
105756.99195628185,278999.1
105756.99374180193,279597.75
105756.99552994512,276853.3
105756.99732067445,271505.0
105756.99911395347,271579.03
105757.0009097464,272487.75
105757.00270801804,273573.53
105757.00450873378,271134.84
105757.00631185956,279871.34
105757.00811736193,278212.66
105757.00985070753,279183.62
105757.01158717473,272805.34
105757.01332672093,271128.4
105757.0150693042,271986.72
105757.01681488333,273500.56
105757.01856341775,271226.06
105757.02031486755,277901.53
105757.02206919348,277900.47
105757.0238263569,280138.5
105757.0255863198,274694.7
105757.02734904477,270905.25
105757.02915084385,271649.84
105757.03095494965,273086.44
105757.03276133143,272832.16
105757.03456995892,273753.75
105757.03638080235,279022.7
105757.0381938324,279539.8
105757.04000902023,276798.6
105757.04182633743,271547.9
105757.04364575604,271353.72
105757.04546724855,272517.8
105757.04729078786,273498.4
105757.04911634729,270958.9
105757.0509439006,279600.97
105757.0527734219,278373.6
105757.05470330054,279103.16
105757.05663410325,272854.7
105757.05856581761,271031.84
105757.06049843137,271933.1
105757.06243193243,273379.3
105757.06436630894,271134.84
105757.06630154922,277610.78
105757.06823764172,277810.34
105757.07017457513,280106.3
105757.07211233828,274528.38
105757.07405092019,270860.2
105757.07594077835,271516.8
105757.0778319184,272858.97
105757.07972432407,272694.8
105757.0816179793,273363.22
105757.08351286832,278942.22
105757.08540897554,279484.03
105757.08730628564,276792.16
105757.08920478351,271316.16
105757.09110445423,271278.62
105757.09300528317,272257.1
105756.54782544999,1
105756.55144565,0
105757.51956015002,1
105757.52097625,0
105757.0948531244,273470.53
105757.09670261042,270479.3
105757.09855372115,279520.5
105757.10040643692,278060.3
105757.10226073823,279140.72
105757.10411660594,272510.28
105757.10597402113,270906.34
105757.10783296521,271609.06
105757.10969341977,273234.5
105757.11155536675,270948.16
105757.1135250681,277259.94
105757.11549524151,277784.6
105757.11746588079,279968.97
105757.1194369798,274430.75
105757.12140853255,270643.47
105757.12338053307,271410.6
105757.12535297553,272676.6
105757.12732585418,272577.88
105757.12929916332,273017.75
105757.13127289736,278908.97
105757.1331800351,279239.4
105757.13508819183,276722.44
105757.13699735556,271321.53
105757.13890751438,271069.4
105757.14081865663,272055.38
105757.14273077076,273427.6
105757.1446438454,270426.75
105757.14655786932,279307.0
105757.14847283147,277920.84
105757.1503887209,279023.78
105757.15230552686,272528.53
105757.15426342702,270828.0
105757.15622186974,271505.0
105757.15818084849,273085.34
105757.16014035679,270979.28
105757.16210038828,276949.88
105757.16406093664,277724.5
105757.16602199571,279869.2
105757.16798355932,274468.3
105757.16994562148,270630.6
105757.17190817621,271327.97
105757.17387121766,272600.4
105757.17583474,272563.94
105757.17779873754,272703.4
105757.17976320465,278867.12
105757.18189845546,279167.53
105757.18403271999,276795.38
105757.18616600783,271327.97
105757.18829832837,271211.03
105757.19042969098,271928.78
105757.19256010481,273298.88
105757.19468957899,270488.97
105757.19681812251,278896.1
105757.19894574423,278064.6
105757.20107245294,278950.8
105757.20319825731,272826.78
105757.2053231659,270761.5
105757.20744718719,271645.53
105757.20957032953,273051.03
105757.21159895822,271035.06
105757.21362749276,276517.5
105757.2156559335,277774.94
105757.21768428084,279917.47
105757.21971253515,274621.72
105757.22174069681,270819.44
105757.2237687662,271385.9
105757.22579674369,272614.38
105757.22782462966,272640.1
105757.22985242448,272399.78
105757.23188012853,278866.06
105757.23390774216,279257.66
105757.23593526577,276972.4
105757.23790310523,271450.28
105757.23987132993,271248.6
105757.24183993562,272082.22
105757.24380891812,273387.9
105757.24577827328,270355.94
105757.24774799701,278666.5
105757.24971808525,278199.78
105757.25168853404,279125.7
105757.25365933945,272907.25
105757.25563049756,270918.12
105757.25760200452,271668.06
105757.25967175841,273061.75
105757.26174109303,271186.34
105757.2638100119,276064.75
105757.26587851848,278010.97
105757.26794661624,279822.0
105757.27001430855,274853.47
105757.2720815988,270814.06
105757.27414849031,271533.97
105757.27621498638,272516.72
105757.27828109026,272750.62
105757.28034680517,272203.44
105757.28241213433,278957.25
105757.28447708087,279114.97
105757.28654164793,277041.06
105757.2886058386,271564.0
105757.29066965595,271172.4
105757.292733103,272234.56
105757.29475332316,273188.34
105757.2967734999,270524.38
105757.29879363319,278579.6
105757.30081372306,278122.53
105757.3028337695,279075.25
105757.30485377253,273128.28
105757.30687373214,270968.56
105757.30889364837,271639.1
105757.31091352121,273250.6
105757.31293335072,271339.78
105757.31513850753,276008.97
105757.31734226215,278152.6
105757.31954462675,280107.38
105757.32174561339,275085.22
105757.323945234,271245.38
105757.32614350041,271621.94
105757.32834042425,272938.38
105757.33053601712,272971.62
105757.33273029042,272433.03
105757.33492325548,279151.44
105757.33711492347,279459.34
105757.3393053055,277575.38
105757.34145361574,272010.3
105757.34360095355,271695.97
105757.34574732713,272504.94
105757.34789274457,273703.34
105757.3500372139,270848.4
105757.35218074304,278977.62
105757.35432333985,278422.94
105757.35646501208,279648.2
105757.35860576745,273587.47
105757.36074561357,271477.1
105757.36284423138,272157.3
105757.36494223756,273599.28
105757.36703963706,271953.47
105757.3691364348,276130.2
105757.37123263565,278539.9
105757.37332824442,280542.97
105757.37542326585,275627.03
105757.3775177047,271610.16
105757.37961156564,272074.7
105757.38170485327,273223.75
105757.38378161422,273444.78
105757.38585792064,272583.25
105757.3879337761,279588.1
105757.39000918414,279731.88
105757.39208414825,278127.9
105757.3941586719,272451.28
105757.39623275852,272113.3
105757.39830641152,272966.28
105757.40037963424,274118.53
105757.40245243005,271323.7
105757.40452480223,279121.4
105757.40659675404,278896.1
105757.40866828874,280182.47
105757.41073940953,274226.9
105757.41281011958,271963.12
105757.41488042205,272621.88
105757.41695032002,273991.94
105757.41910024999,272450.22
105757.42124924673,276136.62
105757.42339731765,279087.06
105757.42554447001,281027.9
105757.42769071105,276226.75
105757.42983604794,272166.97
105757.43198048777,272722.72
105757.43412403755,273603.56
105757.43626670426,273921.12
105757.43840849477,272737.75
105757.4405127325,279830.56
105757.44261634703,280161.03
105757.44471934314,278710.5
105757.44682172558,273117.53
105757.44892349903,272668.0
105757.45102466816,273248.44
105757.45312523756,274587.4
105757.45522521179,271756.06
105757.4573245954,279180.4
105757.45942339284,279287.7
105757.46145594202,280713.56
105757.46348833462,274721.5
105757.46552057168,272575.75
105757.4675526543,272999.53
105757.4695845835,274450.06
105757.47161636032,272809.62
105757.47364798575,276398.4
105757.47567946087,279437.9
105757.47771078665,281355.16
105757.4797419641,276732.1
105757.4817729942,272633.66
105757.48380387796,273052.1
105757.48579891559,274074.56
105757.48779403266,274344.9
105757.48978922838,273037.06
105757.49178450204,280146.0
105757.49377985287,280534.38
105757.49577528016,279067.75
105757.49777078317,273610.0
105757.49976636119,272867.56
105757.50176201349,273652.9
105757.5037577394,274860.97
105757.50571815806,272134.78
105757.50767886687,279184.7
105757.5096398635,279698.62
105757.51160114566,281035.44
105757.51356271106,275200.0
105757.51552455744,272792.47
105757.51748668258,273334.25
105757.51944908427,274633.53
105757.52141176029,273225.9
105757.52337470849,276261.1
105757.52527844263,279830.56
105757.52718280476,281543.97
105757.52908779008,277022.84
105757.5309933939,273048.88
105757.53289961148,273308.5
105757.53480643821,274129.28
105757.53671386947,274632.47
105757.53862190069,273064.97
105757.54053052736,280177.12
105757.54243974498,280717.84
105757.54434954912,279402.5
105757.54625993538,273932.94
105757.54824230564,273041.38
105757.5502248258,273910.4
105757.55220749468,274882.44
105757.55419031104,272386.9
105757.5561732737,278770.56
105757.55815638148,279917.47
105757.5601396332,281212.44
105757.5621230277,275437.12
105757.56410656385,273034.94
105757.56609024048,273482.3
105757.56807405646,274626.03
105757.5700580107,273436.2
105757.57204210205,275841.6
105757.57402632944,279862.75
105757.57601069177,281593.3
105757.57799518797,277369.38
105757.57997981696,273186.22
105757.5819645777,273233.4
105757.58389035074,274261.25
105757.58581659371,274529.47
105757.5877433032,273046.72
105757.5896704758,279964.7
105757.59159810815,280743.6
105757.59352619691,279552.7
105757.59545473878,274014.47
105757.59738373049,273029.56
105757.59931316877,273736.6
105757.60124305042,274917.84
105757.60317337222,272301.06
105757.60510413103,278828.5
105757.60698966456,279795.16
105757.6088758866,281183.47
105757.61076279225,275433.9
105757.61265037672,272851.47
105757.6145386352,273375.03
105757.61642756297,274582.03
105757.61831715533,273312.8
105757.6202074076,275887.72
105757.62209831516,279853.1
105757.62398987345,281527.88
105757.6258820779,277132.28
105757.62774319465,273018.84
105757.62960512459,273260.25
105757.6314678621,274042.38
105757.6333314016,274587.4
105757.63519573756,272840.75
105757.63706086448,280095.56
105757.63892677693,280583.75
105757.64079346952,279412.16
105757.64266093688,273769.84
105757.64452917372,273004.88
105757.64639817477,273568.16
105757.6482679348,274869.56
105757.65013844865,272047.88
105757.65200971116,278755.53
105757.65388171725,279667.5
105757.65575446188,281110.53
105757.65762794002,275327.7
105757.65950214671,272676.6
105757.66131385327,273253.8
105757.66312661958,274412.5
105757.66494043851,273185.12
105757.66675530303,275756.84
105757.66857120616,279808.03
105757.67038814096,281303.66
105757.67220610059,277243.84
105757.67402507819,272739.88
105757.67584506703,273097.16
105757.6776660604,274071.34
105757.67948805161,274344.9
105757.6813110341,272731.3
105757.68313500131,280106.3
105757.685093144,280419.6
105757.68705155411,279369.25
105757.68901022979,273591.75
105757.69096916921,272950.2
105757.69292837055,273464.1
105757.69488783201,274776.22
105757.6968475518,272000.66
105757.69880752814,278811.34
105757.70076775929,279517.28
105757.7027282435,281089.06
105757.70468897905,275208.6
105757.7066499642,272605.78
105757.70857386998,273118.62
105757.71049821588,274458.66
105757.71242299897,273179.78
105757.71434821638,275723.56
105757.71627386524,279614.94
105757.71819994273,281345.5
105757.72012644602,277100.1
105757.72205337232,272720.56
105757.72398071885,272977.0
105757.72590848287,273953.3
105757.72783666165,274421.1
105757.72976525247,272631.53
105757.73162095461,279935.72
105757.73347743755,280444.25
105757.73533469628,279373.53
105757.73719272588,273629.3
105757.73905152146,272832.16
105757.74091107813,273490.9
105757.74277139109,274696.8
105757.74463245553,272036.06
105757.7464942667,278773.78
105757.74835681988,279475.44
105757.75022011039,280969.97
105757.7520841336,275336.25
105757.75394888486,272553.22
105757.75583197924,273136.84
105757.75771570433,274315.97
