Timestamp,Reading
1216333.0698920598,-1615.7627
1216333.0718920499,-1595.3779
1216333.0738920483,-1627.5645
1216333.075892048,-1624.3458
1216333.077892048,-1625.4187
1216333.0798920484,-1609.3254
1216333.0818920485,-1632.9288
1216333.0838920488,-1613.617
1216333.085892049,-1646.8763
1216333.0878920492,-1581.4304
1216333.0898920493,-1665.1154
1216333.0918920494,-1607.1797
1216333.0938920497,-1625.4187
1216333.0958920498,-1615.7627
1216333.0967322837,-1614.6898
1216333.097810126,-1620.0542
1216333.0990691145,-1623.273
1216333.1004682232,-1626.4916
1216333.1019771167,-1628.6373
1216333.1035730115,-1615.7627
1216333.105238558,-1624.3458
1216333.1069603786,-1637.2203
1216333.1087280393,-1615.7627
1216333.110533321,-1611.4712
1216333.8630770496,-1635.0746
1216334.5186099396,-1620.0542
1216335.0919633317,-1614.6898
1216335.59531082,-1621.1271
1216336.0387132168,-1624.3458
1216336.4305382983,-1624.3458
1216336.7777870384,-1624.3458
1216337.0863493113,-1624.3458
1216337.361205891,-1608.2526
1216337.606589204,-1625.4187
1216337.8261121444,-1626.4916
1216338.0228719648,-1614.6898
1216338.1989442082,-1613.617
1216338.357275506,-1636.1475
1216338.4998574913,-1623.273
1216338.628422998,-1610.3983
1216338.744484547,-1615.7627
1216338.8493663939,-1621.1271
1216338.9442313258,-1625.4187
1216339.0301031682,-1625.4187
1216339.107885759,-1621.1271
1216339.1783790071,-1634.0017
1216339.690356448,-1617.9084
1216340.1644256471,-1614.6898
1216340.603886669,-1611.4712
1216341.011700313,-1628.6373
1216341.3905284689,-1610.3983
1216341.7427674362,-1613.617
1216342.0705830918,-1615.7627
1216342.3759322434,-1632.9288
1216342.660587311,-1610.3983
1216342.9261564137,-1625.4187
1216343.1741009764,-1618.9813
1216343.4057511932,-1620.0542
1216343.6223196439,-1630.7831
1216343.824913305,-1629.7102
1216344.0145441708,-1615.7627
1216344.1921386619,-1616.8356
1216344.3585459755,-1638.2932
1216344.514545513,-1613.617
1216344.6599872252,-1625.4187
1216344.796441539,-1623.273
1216344.9245125556,-1621.1271
1216345.044757321,-1614.6898
1216345.1576900466,-1622.2
1216345.2637859012,-1628.6373
1216345.3634844213,-1622.2
1216345.4571925844,-1624.3458
1216345.5452875814,-1627.5645
1216345.6281193218,-1616.8356
1216345.7060126993,-1623.273
1216345.7792696455,-1587.8677
1216345.8481709913,-1636.1475
1216345.9129781586,-1671.5526
1216345.9739346965,-1574.9932
1216346.047500341,-1649.0221
1216346.1169619274,-1597.5237
1216346.1825530443,-1681.2086
1216346.2444920973,-1559.9728
1216346.3029834412,-1687.6459
1216346.3582184163,-1550.3168
1216346.4103762982,-1660.8239
1216346.4596251682,-1588.9407
1216346.5061227144,-1665.1154
1216346.5500169657,-1582.5033
1216346.5914469694,-1684.4272
1216346.6303509749,-1568.5558
1216346.6670515595,-1666.1882
1216346.701664039,-1582.5033
1216346.7342969778,-1649.0221
1216346.7650526424,-1596.4508
1216346.7940274146,-1621.1271
1216346.821312179,-1611.4712
1216346.8469926782,-1625.4187
1216346.871149844,-1639.3662
1216346.8938601038,-1650.095
1216347.1332660401,-1596.4508
1216347.3639585953,-1609.3254
1216347.5863073457,-1626.4916
1216347.8006635646,-1622.2
1216348.0073608733,-1628.6373
1216348.2067164055,-1627.5645
1216348.3990317564,-1615.7627
1216348.5845938704,-1608.2526
1216348.7636758685,-1621.1271
1216348.936537825,-1629.7102
1216349.103427492,-1628.6373
1216349.2645809795,-1632.9288
1216349.42005093,-1612.5441
1216349.5702297473,-1631.856
1216349.7153220843,-1615.7627
1216349.8555232778,-1626.4916
1216349.9910198431,-1623.273
1216350.1219899368,-1623.273
1216350.2486037912,-1621.1271
1216350.3710241246,-1605.0339
1216350.489406527,-1615.7627
1216350.6038998214,-1615.7627
1216350.873727847,-1622.2
1216351.135492279,-1612.5441
1216351.389475069,-1612.5441
1216351.6359464538,-1634.0017
1216351.875165525,-1621.1271
1216352.1073807657,-1620.0542
1216352.332830557,-1630.7831
1216352.551743657,-1621.1271
1216352.764339656,-1618.9813
1216352.9708294028,-1614.6898
1216353.1714154116,-1615.7627
1216353.3662922469,-1616.8356
1216353.5556468866,-1622.2
1216353.739659067,-1622.2
1216353.9185016106,-1616.8356
1216354.0923407348,-1616.8356
1216354.2613400954,-1623.273
1216354.425649727,-1615.7627
1216354.5854177426,-1610.3983
1216354.7407867406,-1629.7102
1216354.8918940434,-1615.7627
1216355.0388719256,-1620.0542
1216355.1818478294,-1614.6898
1216355.3209445702,-1608.2526
1216355.4562805325,-1627.5645
1216355.5879698552,-1620.0542
1216355.7161226089,-1623.273
1216355.8408449646,-1621.1271
1216355.9622393548,-1600.7423
1216356.0804046257,-1680.1357
1216356.1954361838,-1538.5151
1216356.3156209572,-1659.751
1216356.4326692102,-1603.9609
1216356.5466718578,-1683.3544
1216356.657716728,-1599.6694
1216356.7658886854,-1630.7831
1216356.8712697455,-1620.0542
1216356.9739391878,-1624.3458
1216357.0739736604,-1621.1271
1216357.171447282,-1629.7102
1216357.266431738,-1624.3458
1216357.3589963745,-1625.4187
1216357.4492082861,-1617.9084
1216357.5371324003,-1624.3458
1216357.6228315593,-1624.3458
1216357.7063665974,-1621.1271
1216357.7879383166,-1618.9813
1216357.86745895,-1621.1271
1216357.9449838148,-1620.0542
1216358.0205664975,-1618.9813
1216358.0942589154,-1628.6373
1216358.1661113792,-1620.0542
1216358.2361726481,-1618.9813
1216358.3044899872,-1616.8356
1216358.3711092186,-1628.6373
1216358.436074774,-1626.4916
1216358.4994297426,-1620.0542
1216358.561215918,-1635.0746
